"id","clim_year","clim_month","clim_date","elev_prism_m","ppt_mm","tmin","tave","tmax"
"JEPS100507",2008,7,200807,331,0,15.4,25,34.5
"JEPS100507",2008,8,200808,331,0,16,25.4,34.9
"JEPS100507",2008,9,200809,331,0,13.6,22.4,31.3
"JEPS100507",2008,10,200810,331,3.76,9.8,18.5,27.2
"JEPS100507",2008,11,200811,331,17.09,7.5,13.2,18.9
"JEPS100507",2008,12,200812,331,25.67,2.5,7.3,12.1
"JEPS100507",2009,1,200901,331,36.14,3.7,9.3,15
"JEPS100507",2009,2,200902,331,68.97,3.9,8.9,13.9
"JEPS100507",2009,3,200903,331,29.51,4.9,10.8,16.7
"JEPS100507",2009,4,200904,331,5.81,5.7,14.4,23.1
"JEPS100507",2009,5,200905,331,2.26,11.6,21,30.5
"JEPS100507",2009,6,200906,331,5,13,21.7,30.4
"JEPS100507",2009,7,200907,331,0,15.3,25.2,35
"JEPS100507",2009,8,200908,331,0,14.6,24,33.4
"JEPS100507",2009,9,200909,331,0.68,14.8,24.8,34.7
"JEPS100507",2009,10,200910,331,51.06,9.8,15.8,21.9
"JEPS100507",2009,11,200911,331,3.83,3.3,11.6,19.9
"JEPS100507",2009,12,200912,331,43.15,3.1,7.8,12.6
"JEPS100507",2010,1,201001,331,75.18,4.9,9.4,13.8
"JEPS100507",2010,2,201002,331,71.45,5.3,9.5,13.7
"JEPS100507",2010,3,201003,331,14.4,4.7,10.5,16.3
"JEPS100507",2010,4,201004,331,57.2,5.4,12.3,19.3
"JEPS100507",2010,5,201005,331,3.39,8.1,15.7,23.3
"JEPS100507",2010,6,201006,331,0,14.5,22.6,30.7
"JEPS100507",2010,7,201007,331,0,14.5,25,35.6
"JEPS100507",2010,8,201008,331,0,14.3,24.3,34.4
"JEPS100507",2010,9,201009,331,0,12.6,21.5,30.3
"JEPS100507",2010,10,201010,331,18.89,11.4,18.4,25.4
"JEPS100507",2010,11,201011,331,33.11,4.2,11.1,17.9
"JEPS100507",2010,12,201012,331,94.9,5.1,9.3,13.6
"OBI62188",1996,1,199601,695,22.93,3.3,9.8,16.3
"OBI62188",1996,2,199602,695,118.4,6.1,11.3,16.5
"OBI62188",1996,3,199603,695,11.59,5.1,12,18.9
"OBI62188",1996,4,199604,695,3.98,6.6,14.4,22.2
"OBI62188",1996,5,199605,695,0,9.2,17.9,26.7
"OBI62188",1996,6,199606,695,0.42,12.3,21.7,31.1
"OBI62188",1996,7,199607,695,0.48,18.2,27,35.9
"OBI62188",1996,8,199608,695,0,17.5,26.4,35.3
"OBI62188",1996,9,199609,695,0,13.1,21.9,30.6
"OBI62188",1996,10,199610,695,30.33,8.7,16.1,23.5
"OBI62188",1996,11,199611,695,28.18,6.1,12.2,18.2
"OBI62188",1996,12,199612,695,46.91,4.4,9.7,15
"OBI62188",1997,1,199701,695,51.79,3.9,9.2,14.5
"OBI62188",1997,2,199702,695,9.93,2.5,8.8,15.2
"OBI62188",1997,3,199703,695,2.55,5.2,13.1,21.1
"OBI62188",1997,4,199704,695,0,6.1,14.1,22.1
"OBI62188",1997,5,199705,695,0,10.7,19.8,28.9
"OBI62188",1997,6,199706,695,0,11.9,20.9,29.9
"OBI62188",1997,7,199707,695,0,14.7,23.7,32.7
"OBI62188",1997,8,199708,695,0,15.9,24.4,32.8
"OBI62188",1997,9,199709,695,5.83,14.4,22.4,30.4
"OBI62188",1997,10,199710,695,0.01,8.2,16.2,24.2
"OBI62188",1997,11,199711,695,33.75,6.7,12.9,19.1
"OBI62188",1997,12,199712,695,69.25,2.3,7.7,13.1
"OBI62188",1998,1,199801,695,36.57,4.2,9.9,15.5
"OBI62188",1998,2,199802,695,216.19,3.9,8.2,12.5
"OBI62188",1998,3,199803,695,63.63,4.8,10.6,16.5
"OBI62188",1998,4,199804,695,27.46,4.5,10.7,17
"OBI62188",1998,5,199805,695,51.83,6.3,12.5,18.7
"OBI62188",1998,6,199806,695,0.54,9.8,18,26.2
"OBI62188",1998,7,199807,695,0,16.4,25.4,34.3
"OBI62188",1998,8,199808,695,0,17.6,26.5,35.3
"OBI62188",1998,9,199809,695,10.93,13.8,21.3,28.7
"OBI62188",1998,10,199810,695,7.73,7.8,15.5,23.1
"OBI62188",1998,11,199811,695,20,4.3,10.7,17.1
"OBI62188",1998,12,199812,695,21.16,1,7.7,14.5
"OBI62188",1999,1,199901,695,55.5,2.6,9.6,16.5
"OBI62188",1999,2,199902,695,12.36,2.7,8.7,14.6
"OBI62188",1999,3,199903,695,34.88,2.9,9.4,15.8
"OBI62188",1999,4,199904,695,23.5,3.7,10.6,17.6
"OBI62188",1999,5,199905,695,0,7,15.9,24.7
"OBI62188",1999,6,199906,695,0,11.6,20.4,29.2
"OBI62188",1999,7,199907,695,0.82,15.4,24.4,33.4
"OBI62188",1999,8,199908,695,0,14.7,23.2,31.7
"OBI62188",1999,9,199909,695,1.29,14.1,22.5,30.9
"OBI62188",1999,10,199910,695,0,9.7,19.2,28.7
"OBI62188",1999,11,199911,695,7.35,5.8,13.6,21.3
"OBI62188",1999,12,199912,695,2.55,2.7,9.9,17
"OBI62188",2000,1,200001,695,21.47,3.8,10.2,16.6
"OBI62188",2000,2,200002,695,60.77,5,10.5,16
"OBI62188",2000,3,200003,695,23.82,4.3,10.6,17
"OBI62188",2000,4,200004,695,31.69,7.1,14.6,22.1
"OBI62188",2000,5,200005,695,0,10.5,18.8,27
"OBI62188",2000,6,200006,695,0,14.1,23.2,32.3
"OBI62188",2000,7,200007,695,0,14.6,23.7,32.8
"OBI62188",2000,8,200008,695,0,16.6,25.6,34.7
"OBI62188",2000,9,200009,695,0,13.3,21.6,29.9
"OBI62188",2000,10,200010,695,12.35,8.9,16.1,23.4
"OBI62188",2000,11,200011,695,0,2.3,9.5,16.6
"OBI62188",2000,12,200012,695,0.12,4.1,10.9,17.8
"OBI62188",2001,1,200101,695,67.76,2,8.3,14.5
"OBI62188",2001,2,200102,695,96.09,1.5,7.5,13.4
"OBI62188",2001,3,200103,695,57.8,6,12.1,18.1
"OBI62188",2001,4,200104,695,19.56,4.7,11.2,17.8
"OBI62188",2001,5,200105,695,0,12.8,21.6,30.3
"OBI62188",2001,6,200106,695,0,12.5,22.6,32.7
"OBI62188",2001,7,200107,695,0.65,15.8,24.7,33.5
"OBI62188",2001,8,200108,695,0,15.5,25,34.4
"OBI62188",2001,9,200109,695,0,14.3,22.8,31.3
"OBI62188",2001,10,200110,695,4.61,9.5,18.6,27.8
"OBI62188",2001,11,200111,695,29.49,6.9,13,19
"OBI62188",2001,12,200112,695,23.27,3,8.3,13.7
"OBI62188",2002,1,200201,695,11.59,1.5,8,14.5
"OBI62188",2002,2,200202,695,0.59,3.2,10.5,17.9
"OBI62188",2002,3,200203,695,7.2,3.4,10.6,17.9
"OBI62188",2002,4,200204,695,13.31,6.2,14,21.8
"OBI62188",2002,5,200205,695,1.79,8.5,16.8,25.2
"OBI62188",2002,6,200206,695,0,13,22.2,31.5
"OBI62188",2002,7,200207,695,0,17,26.3,35.5
"OBI62188",2002,8,200208,695,0,15.9,24.8,33.8
"OBI62188",2002,9,200209,695,0.88,15.5,23.3,31.1
"OBI62188",2002,10,200210,695,0,8.1,16.2,24.4
"OBI62188",2002,11,200211,695,23.98,6.3,13.3,20.3
"OBI62188",2002,12,200212,695,49.9,3.7,9.2,14.6
"OBI62188",2003,1,200301,695,0.65,5,11.7,18.4
"OBI62188",2003,2,200302,695,55.41,3,9.1,15.2
"OBI62188",2003,3,200303,695,20.24,4.6,11.4,18.2
"OBI62188",2003,4,200304,695,26.81,4.3,10.8,17.3
"OBI62188",2003,5,200305,695,12.47,9.5,16.8,24.2
"OBI62188",2003,6,200306,695,0,12.6,22,31.4
"OBI62188",2003,7,200307,695,3.45,18.1,26.9,35.6
"OBI62188",2003,8,200308,695,1.92,16.8,25,33.3
"OBI62188",2003,9,200309,695,0,15.4,24.3,33.2
"OBI62188",2003,10,200310,695,0,11.9,20.5,29.2
"OBI62188",2003,11,200311,695,14.74,3.7,9.8,15.9
"OBI62188",2003,12,200312,695,26.86,3.5,9.6,15.6
"OBI62188",2004,1,200401,695,11.48,2.4,8.7,14.9
"OBI62188",2004,2,200402,695,59.14,2.8,8.4,14
"OBI62188",2004,3,200403,695,4.01,7.6,15,22.4
"OBI62188",2004,4,200404,695,0.5,7.2,15.4,23.6
"OBI62188",2004,5,200405,695,0,9.6,18.2,26.8
"OBI62188",2004,6,200406,695,0,12.8,22,31.1
"OBI62188",2004,7,200407,695,0,16.7,25.7,34.7
"OBI62188",2004,8,200408,695,0,16.2,25,33.8
"OBI62188",2004,9,200409,695,0,13.7,22.5,31.3
"OBI62188",2004,10,200410,695,42.31,8.9,15.7,22.5
"OBI62188",2004,11,200411,695,3.03,3.9,10,16.1
"OBI62188",2004,12,200412,695,44.16,2.4,9.2,15.9
"OBI62188",2005,1,200501,695,98.96,3.9,9.3,14.7
"OBI62188",2005,2,200502,695,64.82,4.8,9.8,14.8
"OBI62188",2005,3,200503,695,16.11,5.2,11.3,17.4
"OBI62188",2005,4,200504,695,12.53,4.5,12,19.5
"OBI62188",2005,5,200505,695,15.02,9.8,17.5,25.1
"OBI62188",2005,6,200506,695,0,10.6,19.4,28.1
"OBI62188",2005,7,200507,695,0,18.4,27.7,36.9
"OBI62188",2005,8,200508,695,0,17.3,26.1,34.9
"OBI62188",2005,9,200509,695,0,11.2,19.9,28.6
"OBI62188",2005,10,200510,695,25.7,9.1,16.5,23.8
"OBI62188",2005,11,200511,695,5.29,7.2,14.1,21
"OBI62188",2005,12,200512,695,18.23,5,11.3,17.5
"OBI62188",2006,1,200601,695,54.83,3.1,9.6,16.1
"OBI62188",2006,2,200602,695,14.27,3.6,10.4,17.3
"OBI62188",2006,3,200603,695,34.37,1.9,8.1,14.4
"OBI62188",2006,4,200604,695,58.83,5.2,11.2,17.1
"OBI62188",2006,5,200605,695,5.55,10.6,19.1,27.5
"OBI62188",2006,6,200606,695,0,15.1,23.8,32.6
"OBI62188",2006,7,200607,695,0,19.9,28.3,36.8
"OBI62188",2006,8,200608,695,0,15.1,24.4,33.7
"OBI62188",2006,9,200609,695,0,14.1,22.9,31.8
"OBI62188",2006,10,200610,695,10.56,8,15.7,23.5
"OBI62188",2006,11,200611,695,3.78,6,12.7,19.4
"OBI62188",2006,12,200612,695,9.11,2.2,9.3,16.5
"OBI62188",2007,1,200701,695,10.37,-1.2,6.7,14.6
"OBI62188",2007,2,200702,695,33.37,3.6,10,16.3
"OBI62188",2007,3,200703,695,2.36,5.5,13.4,21.3
"OBI62188",2007,4,200704,695,4.98,6.5,14.3,22.1
"OBI62188",2007,5,200705,695,0,8.4,18.2,28
"OBI62188",2007,6,200706,695,0,11.8,21.9,32
"OBI62188",2007,7,200707,695,0,15.7,25.2,34.6
"OBI62188",2007,8,200708,695,2.12,15.8,25,34.1
"OBI62188",2007,9,200709,695,3.05,12.1,20.4,28.7
"OBI62188",2007,10,200710,695,3.85,8.2,15.7,23.3
"OBI62188",2007,11,200711,695,3.39,4.9,13,21
"OBI62188",2007,12,200712,695,16.19,0.7,6.9,13.2
"OBI62188",2008,1,200801,695,92.74,2.2,7.6,13
"OBI62188",2008,2,200802,695,13.46,2.6,8.9,15.2
"OBI62188",2008,3,200803,695,1.42,3.3,11.5,19.7
"OBI62188",2008,4,200804,695,1.36,4,13,21.9
"OBI62188",2008,5,200805,695,2.9,8.8,17,25.3
"OBI62188",2008,6,200806,695,0,13.8,23,32.3
"OBI62188",2008,7,200807,695,0,17.6,26.4,35.1
"OBI62188",2008,8,200808,695,0,18.2,26.8,35.4
"OBI62188",2008,9,200809,695,0,14.9,23.7,32.5
"OBI62188",2008,10,200810,695,1.02,8,17.2,26.4
"OBI62188",2008,11,200811,695,39.07,7,13.3,19.7
"OBI62188",2008,12,200812,695,26.51,1.8,7.8,13.9
"OBI62188",2009,1,200901,695,12.2,3.4,9.9,16.3
"OBI62188",2009,2,200902,695,55.05,3,8.8,14.7
"OBI62188",2009,3,200903,695,9.78,3.4,10.5,17.6
"OBI62188",2009,4,200904,695,0.54,4.5,12.7,20.9
"OBI62188",2009,5,200905,695,2.65,11.5,20.5,29.4
"OBI62188",2009,6,200906,695,0,11.8,20.2,28.7
"OBI62188",2009,7,200907,695,0,17.8,27.1,36.4
"OBI62188",2009,8,200908,695,0.87,15.9,24.8,33.7
"OBI62188",2009,9,200909,695,0,16,24.6,33.2
"OBI62188",2009,10,200910,695,9.32,7.6,15.1,22.7
"OBI62188",2009,11,200911,695,2.19,2.7,11,19.4
"OBI62188",2009,12,200912,695,35.97,2,8.3,14.6
"OBI62188",2010,1,201001,695,76.85,3.8,9.6,15.4
"OBI62188",2010,2,201002,695,45.71,3.8,9.1,14.3
"OBI62188",2010,3,201003,695,3.12,3.7,10.4,17.1
"OBI62188",2010,4,201004,695,27.24,4.1,10.9,17.6
"OBI62188",2010,5,201005,695,1.85,6.6,14.4,22.2
"OBI62188",2010,6,201006,695,0,12.3,21.5,30.6
"OBI62188",2010,7,201007,695,0,15.8,25.1,34.5
"OBI62188",2010,8,201008,695,0,14.5,23.8,33.1
"OBI62188",2010,9,201009,695,0,13.6,22.2,30.9
"OBI62188",2010,10,201010,695,36.93,10.5,16.9,23.4
"OBI62188",2010,11,201011,695,10.74,3.8,10.5,17.2
"OBI62188",2010,12,201012,695,135.02,4.4,10,15.6
"RSA0029044",1996,1,199601,832,23.6,4.5,10.1,15.7
"RSA0029044",1996,2,199602,832,126.46,6.4,11,15.6
"RSA0029044",1996,3,199603,832,13.63,5.8,11.8,17.9
"RSA0029044",1996,4,199604,832,4.95,7.1,14.4,21.7
"RSA0029044",1996,5,199605,832,0.14,9.9,17.9,25.8
"RSA0029044",1996,6,199606,832,0.36,13.2,21.7,30.1
"RSA0029044",1996,7,199607,832,0.32,19.4,27.2,34.9
"RSA0029044",1996,8,199608,832,0,18.9,26.6,34.3
"RSA0029044",1996,9,199609,832,0,14.6,22.2,29.7
"RSA0029044",1996,10,199610,832,32.95,9.9,16.3,22.7
"RSA0029044",1996,11,199611,832,29.99,7.1,12.3,17.5
"RSA0029044",1996,12,199612,832,50.41,5.3,9.8,14.4
"RSA0029044",1997,1,199701,832,54.52,4.2,9,13.7
"RSA0029044",1997,2,199702,832,10.19,3.5,8.9,14.4
"RSA0029044",1997,3,199703,832,2.51,6.2,13.3,20.4
"RSA0029044",1997,4,199704,832,0,6.7,13.9,21.1
"RSA0029044",1997,5,199705,832,0,10.7,19.3,27.9
"RSA0029044",1997,6,199706,832,0,12.4,20.6,28.9
"RSA0029044",1997,7,199707,832,0,15.6,23.7,31.7
"RSA0029044",1997,8,199708,832,0,17,24.5,32
"RSA0029044",1997,9,199709,832,6.1,15.1,22.4,29.6
"RSA0029044",1997,10,199710,832,0,9.4,16.4,23.3
"RSA0029044",1997,11,199711,832,37.57,8,13.2,18.5
"RSA0029044",1997,12,199712,832,80.75,3,7.8,12.6
"RSA0029044",1998,1,199801,832,39.46,4.8,9.9,15.1
"RSA0029044",1998,2,199802,832,234.1,3.8,7.6,11.4
"RSA0029044",1998,3,199803,832,65.27,5.3,10.5,15.6
"RSA0029044",1998,4,199804,832,32.01,4.7,10.5,16.2
"RSA0029044",1998,5,199805,832,54.22,6.3,12.1,17.9
"RSA0029044",1998,6,199806,832,0.46,10.1,17.7,25.3
"RSA0029044",1998,7,199807,832,0,17.5,25.3,33.2
"RSA0029044",1998,8,199808,832,0,19.2,26.7,34.2
"RSA0029044",1998,9,199809,832,15.68,14.2,21,27.8
"RSA0029044",1998,10,199810,832,8.14,8.8,15.4,22.1
"RSA0029044",1998,11,199811,832,21.72,5.4,11,16.6
"RSA0029044",1998,12,199812,832,21.86,2,8.1,14.1
"RSA0029044",1999,1,199901,832,53.9,3.8,9.9,16.1
"RSA0029044",1999,2,199902,832,14.69,3,8.3,13.5
"RSA0029044",1999,3,199903,832,41.9,3,8.9,14.8
"RSA0029044",1999,4,199904,832,27.49,4,10.5,17.1
"RSA0029044",1999,5,199905,832,0,7.2,15.5,23.9
"RSA0029044",1999,6,199906,832,0,12.2,20.3,28.3
"RSA0029044",1999,7,199907,832,1.94,16,24.3,32.6
"RSA0029044",1999,8,199908,832,0,16,23.5,31
"RSA0029044",1999,9,199909,832,4.85,15,22.5,29.9
"RSA0029044",1999,10,199910,832,0,10.8,19.4,27.9
"RSA0029044",1999,11,199911,832,9.17,7.4,14,20.7
"RSA0029044",1999,12,199912,832,2.22,4,10.1,16.1
"RSA0029044",2000,1,200001,832,22.31,4.3,10.1,15.9
"RSA0029044",2000,2,200002,832,73.41,4.9,9.9,14.9
"RSA0029044",2000,3,200003,832,25.12,4.4,10.1,15.8
"RSA0029044",2000,4,200004,832,38.98,7.4,14.4,21.5
"RSA0029044",2000,5,200005,832,0,10.8,18.4,26.1
"RSA0029044",2000,6,200006,832,0.21,13.9,22.7,31.5
"RSA0029044",2000,7,200007,832,0,15.7,23.9,32
"RSA0029044",2000,8,200008,832,0,18,26,33.9
"RSA0029044",2000,9,200009,832,0,14.5,21.8,29.1
"RSA0029044",2000,10,200010,832,14.36,9.3,15.9,22.6
"RSA0029044",2000,11,200011,832,0,3.5,9.7,16
"RSA0029044",2000,12,200012,832,0.01,5.4,11.3,17.2
"RSA0029044",2001,1,200101,832,72.52,2.9,8.4,13.8
"RSA0029044",2001,2,200102,832,102.46,2.2,7.2,12.3
"RSA0029044",2001,3,200103,832,72.67,6.2,11.7,17.2
"RSA0029044",2001,4,200104,832,22.17,4.8,11.1,17.4
"RSA0029044",2001,5,200105,832,0,13.4,21.5,29.7
"RSA0029044",2001,6,200106,832,0,12.8,22.4,32.1
"RSA0029044",2001,7,200107,832,0.13,15.6,24.2,32.9
"RSA0029044",2001,8,200108,832,0,16.3,25.2,34
"RSA0029044",2001,9,200109,832,0,14.4,22.5,30.6
"RSA0029044",2001,10,200110,832,4.82,9,18.1,27.1
"RSA0029044",2001,11,200111,832,35.38,7.7,12.9,18.2
"RSA0029044",2001,12,200112,832,26.04,3.6,8.3,12.9
"RSA0029044",2002,1,200201,832,11.7,2,7.9,13.9
"RSA0029044",2002,2,200202,832,0.85,4.2,10.6,17
"RSA0029044",2002,3,200203,832,8.44,3.8,10.4,16.9
"RSA0029044",2002,4,200204,832,12.07,6.1,13.5,20.9
"RSA0029044",2002,5,200205,832,2,8.9,16.7,24.5
"RSA0029044",2002,6,200206,832,0,13.8,22.3,30.8
"RSA0029044",2002,7,200207,832,0,18,26.3,34.6
"RSA0029044",2002,8,200208,832,0,17.3,25.1,32.8
"RSA0029044",2002,9,200209,832,2.57,15.7,23,30.3
"RSA0029044",2002,10,200210,832,0,9.2,16.5,23.8
"RSA0029044",2002,11,200211,832,28.08,7.8,13.6,19.5
"RSA0029044",2002,12,200212,832,56.78,4.3,9.1,13.8
"RSA0029044",2003,1,200301,832,0.26,6.3,12.1,18
"RSA0029044",2003,2,200302,832,60.8,3.8,8.9,14.1
"RSA0029044",2003,3,200303,832,26.57,5.3,11.2,17
"RSA0029044",2003,4,200304,832,28.62,4,10.4,16.8
"RSA0029044",2003,5,200305,832,14.17,9.9,16.6,23.3
"RSA0029044",2003,6,200306,832,0,13,21.6,30.3
"RSA0029044",2003,7,200307,832,9.35,19.1,26.9,34.7
"RSA0029044",2003,8,200308,832,1.01,17.3,24.9,32.4
"RSA0029044",2003,9,200309,832,0,16.6,24.5,32.4
"RSA0029044",2003,10,200310,832,0,12.9,20.8,28.7
"RSA0029044",2003,11,200311,832,16.97,4.6,9.8,15
"RSA0029044",2003,12,200312,832,27.75,4,9.4,14.8
"RSA0029044",2004,1,200401,832,12.17,3,8.7,14.4
"RSA0029044",2004,2,200402,832,67.71,3.2,8,12.9
"RSA0029044",2004,3,200403,832,4.53,8.4,14.9,21.5
"RSA0029044",2004,4,200404,832,0.52,7.5,15.2,22.9
"RSA0029044",2004,5,200405,832,0,9.8,17.9,26
"RSA0029044",2004,6,200406,832,0,12.9,21.7,30.4
"RSA0029044",2004,7,200407,832,0,16.6,25.4,34.1
"RSA0029044",2004,8,200408,832,0,16.2,24.6,33.1
"RSA0029044",2004,9,200409,832,0,14.6,22.7,30.8
"RSA0029044",2004,10,200410,832,45.75,9.3,15.7,22
"RSA0029044",2004,11,200411,832,2.2,4.8,10,15.3
"RSA0029044",2004,12,200412,832,50.79,3.5,9.4,15.2
"RSA0029044",2005,1,200501,832,106.58,4.5,9.3,14.1
"RSA0029044",2005,2,200502,832,82.85,5.2,9.4,13.5
"RSA0029044",2005,3,200503,832,20.48,5.5,10.9,16.3
"RSA0029044",2005,4,200504,832,14.03,4.7,11.9,19.1
"RSA0029044",2005,5,200505,832,16.37,9.7,17.1,24.5
"RSA0029044",2005,6,200506,832,0,10.5,18.9,27.3
"RSA0029044",2005,7,200507,832,0,19.1,27.6,36.2
"RSA0029044",2005,8,200508,832,0,17.9,26,34.1
"RSA0029044",2005,9,200509,832,0,11.4,19.8,28.1
"RSA0029044",2005,10,200510,832,27.97,9.5,16.3,23.1
"RSA0029044",2005,11,200511,832,7.35,8,14.2,20.3
"RSA0029044",2005,12,200512,832,17.39,5.8,11.4,16.9
"RSA0029044",2006,1,200601,832,74.84,3.3,9.2,15.2
"RSA0029044",2006,2,200602,832,19.84,4.6,10.5,16.5
"RSA0029044",2006,3,200603,832,38,2,7.5,13
"RSA0029044",2006,4,200604,832,61.71,5.2,10.8,16.5
"RSA0029044",2006,5,200605,832,4.98,10.9,18.9,26.9
"RSA0029044",2006,6,200606,832,0,16,23.8,31.7
"RSA0029044",2006,7,200607,832,1.73,20,28,36
"RSA0029044",2006,8,200608,832,0,15.7,24.3,32.9
"RSA0029044",2006,9,200609,832,0,15.4,23.2,31
"RSA0029044",2006,10,200610,832,10.74,8.9,15.8,22.7
"RSA0029044",2006,11,200611,832,4.95,7,13.1,19.3
"RSA0029044",2006,12,200612,832,8.63,3.3,9.5,15.6
"RSA0029044",2007,1,200701,832,9.18,0.2,7,13.9
"RSA0029044",2007,2,200702,832,38.59,4,9.7,15.4
"RSA0029044",2007,3,200703,832,2.18,6.3,13.3,20.4
"RSA0029044",2007,4,200704,832,4.45,6.9,14.1,21.4
"RSA0029044",2007,5,200705,832,0,8.6,17.9,27.3
"RSA0029044",2007,6,200706,832,0,12.2,21.7,31.2
"RSA0029044",2007,7,200707,832,0,16.4,25.1,33.8
"RSA0029044",2007,8,200708,832,1.65,16.7,25.1,33.4
"RSA0029044",2007,9,200709,832,3.41,11.9,20,28
"RSA0029044",2007,10,200710,832,3.95,8.9,15.9,22.8
"RSA0029044",2007,11,200711,832,3.82,5.1,13,21
"RSA0029044",2007,12,200712,832,19.98,1.5,7,12.5
"RSA0029044",2008,1,200801,832,108.45,2.6,7.4,12.2
"RSA0029044",2008,2,200802,832,17.99,3.2,8.8,14.3
"RSA0029044",2008,3,200803,832,1.16,3.8,11.4,19
"RSA0029044",2008,4,200804,832,1.2,4.4,12.8,21.3
"RSA0029044",2008,5,200805,832,3.97,8.9,16.9,24.8
"RSA0029044",2008,6,200806,832,0,14.3,22.9,31.5
"RSA0029044",2008,7,200807,832,0,18.3,26.4,34.4
"RSA0029044",2008,8,200808,832,0,19.4,27.1,34.8
"RSA0029044",2008,9,200809,832,0,15.5,23.7,31.8
"RSA0029044",2008,10,200810,832,1.11,9.1,17.4,25.7
"RSA0029044",2008,11,200811,832,40.58,7.9,13.5,19
"RSA0029044",2008,12,200812,832,27.87,2.3,7.9,13.5
"RSA0029044",2009,1,200901,832,9.96,4.6,10.4,16.2
"RSA0029044",2009,2,200902,832,61.65,3.3,8.5,13.7
"RSA0029044",2009,3,200903,832,11.33,3.9,10.2,16.5
"RSA0029044",2009,4,200904,832,1.05,4.7,12.5,20.3
"RSA0029044",2009,5,200905,832,4.61,12,20.3,28.7
"RSA0029044",2009,6,200906,832,0,11.5,19.7,27.9
"RSA0029044",2009,7,200907,832,0,19,27.2,35.4
"RSA0029044",2009,8,200908,832,0.89,16.4,24.5,32.7
"RSA0029044",2009,9,200909,832,0,16.4,24.3,32.3
"RSA0029044",2009,10,200910,832,11.08,7.8,14.9,22.1
"RSA0029044",2009,11,200911,832,2.16,3.4,11.2,19
"RSA0029044",2009,12,200912,832,38.45,2.5,8.3,14
"RSA0029044",2010,1,201001,832,82.68,4.5,9.8,15.1
"RSA0029044",2010,2,201002,832,49.5,4.2,8.8,13.4
"RSA0029044",2010,3,201003,832,4.82,4.3,10.3,16.2
"RSA0029044",2010,4,201004,832,30.7,4.2,10.7,17.1
"RSA0029044",2010,5,201005,832,1.58,6.7,14.2,21.6
"RSA0029044",2010,6,201006,832,0,12.6,21.2,29.8
"RSA0029044",2010,7,201007,832,0.32,16.4,25.1,33.7
"RSA0029044",2010,8,201008,832,0,15.4,23.9,32.4
"RSA0029044",2010,9,201009,832,0,13.9,21.8,29.8
"RSA0029044",2010,10,201010,832,38.99,10.4,16.4,22.3
"RSA0029044",2010,11,201011,832,11.89,4.4,10.6,16.7
"RSA0029044",2010,12,201012,832,139.8,5.1,10,14.9
"RSA599543",1996,1,199601,899,24.19,4.4,9.8,15.2
"RSA599543",1996,2,199602,899,72.44,5.7,10.7,15.7
"RSA599543",1996,3,199603,899,18.58,5.9,11.6,17.4
"RSA599543",1996,4,199604,899,6.16,7.2,14.5,21.8
"RSA599543",1996,5,199605,899,0.86,10,18,25.9
"RSA599543",1996,6,199606,899,0,13.4,22,30.5
"RSA599543",1996,7,199607,899,0.68,18.4,26.8,35.1
"RSA599543",1996,8,199608,899,0.3,18,26.1,34.3
"RSA599543",1996,9,199609,899,0,12.6,21,29.3
"RSA599543",1996,10,199610,899,94.04,9.2,16.2,23.2
"RSA599543",1996,11,199611,899,22.1,6.7,11.9,17.1
"RSA599543",1996,12,199612,899,56.67,3,8.1,13.2
"RSA599543",1997,1,199701,899,49.7,2.1,7,11.9
"RSA599543",1997,2,199702,899,21.77,3.1,8.7,14.3
"RSA599543",1997,3,199703,899,4.56,6.4,12.9,19.4
"RSA599543",1997,4,199704,899,0,5.3,13,20.8
"RSA599543",1997,5,199705,899,0,11.9,19.9,27.9
"RSA599543",1997,6,199706,899,0.36,11.3,20.2,29.1
"RSA599543",1997,7,199707,899,1.21,14.6,23.3,32.1
"RSA599543",1997,8,199708,899,0,14.7,23.4,32.1
"RSA599543",1997,9,199709,899,7.39,13.9,21.9,29.9
"RSA599543",1997,10,199710,899,15.79,8.3,15.8,23.4
"RSA599543",1997,11,199711,899,29.56,5.9,11.6,17.3
"RSA599543",1997,12,199712,899,108.7,-0.2,5.4,11
"RSA599543",1998,1,199801,899,45.73,2.5,8.1,13.7
"RSA599543",1998,2,199802,899,253.47,1.2,5.2,9.2
"RSA599543",1998,3,199803,899,81.2,3.8,9.1,14.5
"RSA599543",1998,4,199804,899,50.25,3.3,10.2,17.1
"RSA599543",1998,5,199805,899,87.79,4.9,11.8,18.7
"RSA599543",1998,6,199806,899,8.23,9.2,17.6,25.9
"RSA599543",1998,7,199807,899,0,16.4,24.9,33.3
"RSA599543",1998,8,199808,899,0,17.9,25.9,33.9
"RSA599543",1998,9,199809,899,23.96,11.3,19.8,28.3
"RSA599543",1998,10,199810,899,5.74,7.8,14.8,21.8
"RSA599543",1998,11,199811,899,30.91,3.6,9.9,16.2
"RSA599543",1998,12,199812,899,16.7,0.7,6.8,12.9
"RSA599543",1999,1,199901,899,71.31,3.2,9.1,15.1
"RSA599543",1999,2,199902,899,22.9,1.1,7.1,13.2
"RSA599543",1999,3,199903,899,29.12,1.6,8.9,16.3
"RSA599543",1999,4,199904,899,64.57,3,10.2,17.4
"RSA599543",1999,5,199905,899,2.82,6.5,15.5,24.5
"RSA599543",1999,6,199906,899,2.14,8.9,18.9,28.9
